KEGGID	HMDBID
cpd:C16660	hmdb:HMDB60672
cpd:C16666	hmdb:HMDB12309
cpd:C16667	hmdb:HMDB07008
cpd:C16675	hmdb:HMDB11690
cpd:C16677	hmdb:HMDB06254
cpd:C16678	hmdb:HMDB06285
cpd:C16679	hmdb:HMDB12452
cpd:C16680	hmdb:HMDB12451
cpd:C16681	hmdb:HMDB06218
cpd:C16682	hmdb:HMDB06217
cpd:C16683	hmdb:HMDB12329
cpd:C16699	hmdb:HMDB12152
cpd:C16700	hmdb:HMDB59965
cpd:C16741	hmdb:HMDB00450
cpd:C16748	hmdb:HMDB34299
cpd:C16752	hmdb:HMDB34494
cpd:C16753	hmdb:HMDB35208
cpd:C16754	hmdb:HMDB30475
cpd:C16755	hmdb:HMDB30474
cpd:C16756	hmdb:HMDB30479
cpd:C16757	hmdb:HMDB33566
cpd:C16759	hmdb:HMDB34323
cpd:C16765	hmdb:HMDB41857
cpd:C16772	hmdb:HMDB04043
cpd:C16773	hmdb:HMDB38196
cpd:C16774	hmdb:HMDB38197
cpd:C16775	hmdb:HMDB35992
cpd:C16776	hmdb:HMDB36163
cpd:C16779	hmdb:HMDB36071
cpd:C16787	hmdb:HMDB30401
cpd:C16792	hmdb:HMDB31928
cpd:C16794	hmdb:HMDB04085
cpd:C16801	hmdb:HMDB35757
cpd:C16808	hmdb:HMDB33322
cpd:C16815	hmdb:HMDB38205
cpd:C16816	hmdb:HMDB30042
cpd:C16819	hmdb:HMDB30047
cpd:C16827	hmdb:HMDB36936
cpd:C16834	hmdb:HMDB13036
cpd:C16838	hmdb:HMDB30831
cpd:C16843	hmdb:HMDB35359
cpd:C16845	hmdb:HMDB02179
cpd:C16855	hmdb:HMDB33506
cpd:C16856	hmdb:HMDB33507
cpd:C16868	hmdb:HMDB00874
cpd:C16870	hmdb:HMDB30442
cpd:C16871	hmdb:HMDB33490
cpd:C16872	hmdb:HMDB33320
cpd:C16884	hmdb:HMDB04136
cpd:C16908	hmdb:HMDB36789
cpd:C16909	hmdb:HMDB36096
cpd:C16924	hmdb:HMDB32061
cpd:C16927	hmdb:HMDB34968
cpd:C16930	hmdb:HMDB34107
cpd:C16939	hmdb:HMDB02392
cpd:C16941	hmdb:HMDB33898
cpd:C16942	hmdb:HMDB33960
cpd:C16943	hmdb:HMDB36155
cpd:C16945	hmdb:HMDB35026
cpd:C16946	hmdb:HMDB36680
cpd:C16947	hmdb:HMDB34561
cpd:C16949	hmdb:HMDB35407
cpd:C16952	hmdb:HMDB38457
cpd:C16958	hmdb:HMDB34986
cpd:C16959	hmdb:HMDB36769
cpd:C16960	hmdb:HMDB36768
cpd:C16968	hmdb:HMDB33882
cpd:C16974	hmdb:HMDB35718
cpd:C16975	hmdb:HMDB29867
cpd:C16977	hmdb:HMDB36791
cpd:C16978	hmdb:HMDB37318
cpd:C16979	hmdb:HMDB29477
cpd:C16981	hmdb:HMDB37438
cpd:C16983	hmdb:HMDB36790
cpd:C16984	hmdb:HMDB40974
cpd:C16986	hmdb:HMDB34183
cpd:C16989	hmdb:HMDB29520
cpd:C17002	hmdb:HMDB34450
cpd:C17055	hmdb:HMDB05796
cpd:C17060	hmdb:HMDB30174
cpd:C17061	hmdb:HMDB01327
cpd:C17062	hmdb:HMDB36061
cpd:C17073	hmdb:HMDB35833
cpd:C17076	hmdb:HMDB00910
cpd:C17079	hmdb:HMDB05874
cpd:C17085	hmdb:HMDB36767
cpd:C17088	hmdb:HMDB36678
cpd:C17091	hmdb:HMDB30955
cpd:C17125	hmdb:HMDB34972
cpd:C17144	hmdb:HMDB30070
cpd:C17145	hmdb:HMDB31295
cpd:C17147	hmdb:HMDB40690
cpd:C17148	hmdb:HMDB02364
cpd:C17208	hmdb:HMDB29369
cpd:C17213	hmdb:HMDB30406
cpd:C17268	hmdb:HMDB35243
cpd:C17277	hmdb:HMDB35688
cpd:C17331	hmdb:HMDB12457
cpd:C17332	hmdb:HMDB60425
cpd:C17333	hmdb:HMDB12453
cpd:C17335	hmdb:HMDB12454
cpd:C17336	hmdb:HMDB12459
cpd:C17337	hmdb:HMDB12458
cpd:C17343	hmdb:HMDB60307
cpd:C17345	hmdb:HMDB60304
cpd:C17346	hmdb:HMDB60306
cpd:C17349	hmdb:HMDB01842
cpd:C17384	hmdb:HMDB35841
cpd:C17416	hmdb:HMDB34008
cpd:C17419	hmdb:HMDB34505
cpd:C17420	hmdb:HMDB34652
cpd:C17421	hmdb:HMDB39212
cpd:C17422	hmdb:HMDB34506
cpd:C17423	hmdb:HMDB34507
cpd:C17428	hmdb:HMDB35635
cpd:C17429	hmdb:HMDB31918
cpd:C17430	hmdb:HMDB35305
cpd:C17431	hmdb:HMDB36105
cpd:C17432	hmdb:HMDB59616
cpd:C17438	hmdb:HMDB02367
cpd:C17447	hmdb:HMDB39588
cpd:C17449	hmdb:HMDB33850
cpd:C17467	hmdb:HMDB11724
cpd:C17470	hmdb:HMDB34063
cpd:C17488	hmdb:HMDB36766
cpd:C17489	hmdb:HMDB35889
cpd:C17490	hmdb:HMDB38202
cpd:C17492	hmdb:HMDB33253
cpd:C17493	hmdb:HMDB34714
cpd:C17495	hmdb:HMDB33615
cpd:C17496	hmdb:HMDB33616
cpd:C17497	hmdb:HMDB32590
cpd:C17498	hmdb:HMDB37523
cpd:C17501	hmdb:HMDB36578
cpd:C17504	hmdb:HMDB41036
cpd:C17505	hmdb:HMDB36004
cpd:C17508	hmdb:HMDB36837
cpd:C17515	hmdb:HMDB40940
cpd:C17517	hmdb:HMDB36996
cpd:C17518	hmdb:HMDB36993
cpd:C17530	hmdb:HMDB31523
cpd:C17540	hmdb:HMDB34535
cpd:C17543	hmdb:HMDB34534
cpd:C17544	hmdb:HMDB34994
cpd:C17563	hmdb:HMDB37935
cpd:C17564	hmdb:HMDB34954
cpd:C17565	hmdb:HMDB34955
cpd:C17567	hmdb:HMDB33347
cpd:C17568	hmdb:HMDB36062
cpd:C17592	hmdb:HMDB30211
cpd:C17601	hmdb:HMDB32330
cpd:C17614	hmdb:HMDB32960
cpd:C17615	hmdb:HMDB30392
cpd:C17616	hmdb:HMDB60525
cpd:C17617	hmdb:HMDB60526
cpd:C17618	hmdb:HMDB60527
cpd:C17620	hmdb:HMDB41376
cpd:C17624	hmdb:HMDB38370
cpd:C17625	hmdb:HMDB37661
cpd:C17626	hmdb:HMDB37659
cpd:C17629	hmdb:HMDB37668
cpd:C17631	hmdb:HMDB37672
cpd:C17632	hmdb:HMDB37673
cpd:C17633	hmdb:HMDB37669
cpd:C17639	hmdb:HMDB33973
cpd:C17640	hmdb:HMDB38366
cpd:C17642	hmdb:HMDB35168
cpd:C17643	hmdb:HMDB35166
cpd:C17644	hmdb:HMDB00917
cpd:C17645	hmdb:HMDB35164
cpd:C17646	hmdb:HMDB00411
cpd:C17647	hmdb:HMDB00506
cpd:C17648	hmdb:HMDB36855
cpd:C17649	hmdb:HMDB00760
cpd:C17652	hmdb:HMDB34676
cpd:C17653	hmdb:HMDB34678
cpd:C17655	hmdb:HMDB36854
cpd:C17656	hmdb:HMDB35064
cpd:C17658	hmdb:HMDB00717
cpd:C17659	hmdb:HMDB36857
cpd:C17660	hmdb:HMDB00361
cpd:C17661	hmdb:HMDB02536
cpd:C17662	hmdb:HMDB00686
cpd:C17663	hmdb:HMDB33386
cpd:C17664	hmdb:HMDB00514
cpd:C17669	hmdb:HMDB34218
cpd:C17671	hmdb:HMDB33911
cpd:C17672	hmdb:HMDB38473
cpd:C17673	hmdb:HMDB38549
cpd:C17674	hmdb:HMDB32833
cpd:C17675	hmdb:HMDB37476
cpd:C17687	hmdb:HMDB00478
cpd:C17714	hmdb:HMDB00666
cpd:C17715	hmdb:HMDB00947
cpd:C17717	hmdb:HMDB32948
cpd:C17725	hmdb:HMDB15443
cpd:C17726	hmdb:HMDB00415
cpd:C17727	hmdb:HMDB00364
cpd:C17735	hmdb:HMDB41135
cpd:C17737	hmdb:HMDB00505
cpd:C17751	hmdb:HMDB29833
cpd:C17755	hmdb:HMDB12219
cpd:C17756	hmdb:HMDB12992
cpd:C17759	hmdb:HMDB36938
cpd:C17764	hmdb:HMDB34689
cpd:C17765	hmdb:HMDB29515
cpd:C17772	hmdb:HMDB38357
cpd:C17777	hmdb:HMDB38358
cpd:C17780	hmdb:HMDB35784
cpd:C17810	hmdb:HMDB34444
cpd:C17811	hmdb:HMDB34443
cpd:C17821	hmdb:HMDB29872
cpd:C17832	hmdb:HMDB35745
cpd:C17833	hmdb:HMDB32780
cpd:C17836	hmdb:HMDB37464
cpd:C17846	hmdb:HMDB31469
cpd:C17854	hmdb:HMDB32064
cpd:C17867	hmdb:HMDB30687
cpd:C17868	hmdb:HMDB30620
cpd:C17873	hmdb:HMDB39540
cpd:C17883	hmdb:HMDB13744
cpd:C17888	hmdb:HMDB38028
cpd:C17889	hmdb:HMDB38029
cpd:C17890	hmdb:HMDB36651
cpd:C17895	hmdb:HMDB37660
cpd:C17914	hmdb:HMDB13687
cpd:C17915	hmdb:HMDB13688
cpd:C17916	hmdb:HMDB40938
cpd:C17917	hmdb:HMDB40906
cpd:C17925	hmdb:HMDB02832
cpd:C17956	hmdb:HMDB36930
cpd:C18015	hmdb:HMDB36748
cpd:C18018	hmdb:HMDB36079
cpd:C18025	hmdb:HMDB36089
cpd:C18026	hmdb:HMDB59619
cpd:C18038	hmdb:HMDB60424
cpd:C18040	hmdb:HMDB60407
cpd:C18041	hmdb:HMDB60408
cpd:C18042	hmdb:HMDB60409
cpd:C18043	hmdb:HMDB00653
cpd:C18044	hmdb:HMDB00774
cpd:C18045	hmdb:HMDB04611
cpd:C18060	hmdb:HMDB06480
cpd:C18060	hmdb:HMDB59626
cpd:C18064	hmdb:HMDB31150
cpd:C18066	hmdb:HMDB40330
cpd:C18075	hmdb:HMDB12533
cpd:C18075	hmdb:HMDB60339
cpd:C18080	hmdb:HMDB34130
cpd:C18098	hmdb:HMDB35528
cpd:C18124	hmdb:HMDB31211
cpd:C18137	hmdb:HMDB37525
cpd:C18138	hmdb:HMDB37526
cpd:C18140	hmdb:HMDB37546
cpd:C18142	hmdb:HMDB59586
cpd:C18145	hmdb:HMDB59570
cpd:C18146	hmdb:HMDB59571
cpd:C18150	hmdb:HMDB59812
cpd:C18165	hmdb:HMDB06101
cpd:C18166	hmdb:HMDB05056
cpd:C18167	hmdb:HMDB13692
cpd:C18170	hmdb:HMDB12880
cpd:C18171	hmdb:HMDB10410
cpd:C18178	hmdb:HMDB03733
cpd:C18202	hmdb:HMDB12183
cpd:C18203	hmdb:HMDB37516
cpd:C18205	hmdb:HMDB37547
cpd:C18218	hmdb:HMDB06294
cpd:C18228	hmdb:HMDB36751
cpd:C18231	hmdb:HMDB06228
cpd:C18237	hmdb:HMDB02206
cpd:C18239	hmdb:HMDB59639
cpd:C18246	hmdb:HMDB41791
cpd:C18319	hmdb:HMDB02176
cpd:C18325	hmdb:HMDB37107
cpd:C18364	hmdb:HMDB14959
cpd:C18365	hmdb:HMDB15402
cpd:C18368	hmdb:HMDB34826
cpd:C18418	hmdb:HMDB31797
cpd:C18438	hmdb:HMDB33145
cpd:C18442	hmdb:HMDB34859
cpd:C18447	hmdb:HMDB31524
cpd:C18486	hmdb:HMDB40546
cpd:C18487	hmdb:HMDB37113
cpd:C18492	hmdb:HMDB31809
cpd:C18533	hmdb:HMDB32710
cpd:C18543	hmdb:HMDB41341
cpd:C18555	hmdb:HMDB41340
cpd:C18574	hmdb:HMDB31780
cpd:C18587	hmdb:HMDB34106
cpd:C18620	hmdb:HMDB13188
cpd:C18623	hmdb:HMDB02210
cpd:C18627	hmdb:HMDB13592
cpd:C18649	hmdb:HMDB31782
cpd:C18659	hmdb:HMDB31787
cpd:C18660	hmdb:HMDB31793
cpd:C18661	hmdb:HMDB31800
cpd:C18663	hmdb:HMDB31805
cpd:C18667	hmdb:HMDB31803
cpd:C18676	hmdb:HMDB31334
cpd:C18706	hmdb:HMDB32179
cpd:C18707	hmdb:HMDB31727
cpd:C18728	hmdb:HMDB31789
cpd:C18729	hmdb:HMDB31790
cpd:C18733	hmdb:HMDB39815
cpd:C18739	hmdb:HMDB31794
cpd:C18748	hmdb:HMDB31224
cpd:C18749	hmdb:HMDB31806
cpd:C18750	hmdb:HMDB32706
cpd:C18754	hmdb:HMDB31669
cpd:C18771	hmdb:HMDB31811
cpd:C18787	hmdb:HMDB37270
cpd:C18796	hmdb:HMDB60309
cpd:C18860	hmdb:HMDB31792
cpd:C18867	hmdb:HMDB34850
cpd:C18872	hmdb:HMDB42052
cpd:C18897	hmdb:HMDB31808
cpd:C18985	hmdb:HMDB31783
cpd:C18992	hmdb:HMDB32554
cpd:C19033	hmdb:HMDB36574
cpd:C19039	hmdb:HMDB31799
cpd:C19119	hmdb:HMDB32560
cpd:C19122	hmdb:HMDB31489
cpd:C19157	hmdb:HMDB29215
cpd:C19160	hmdb:HMDB31332
cpd:C19167	hmdb:HMDB59882
cpd:C19180	hmdb:HMDB29706
cpd:C19186	hmdb:HMDB33141
cpd:C19214	hmdb:HMDB37521
cpd:C19238	hmdb:HMDB33978
cpd:C19241	hmdb:HMDB34702
cpd:C19242	hmdb:HMDB34703
cpd:C19244	hmdb:HMDB29749
cpd:C19245	hmdb:HMDB29748
cpd:C19254	hmdb:HMDB29707
cpd:C19255	hmdb:HMDB29864
cpd:C19263	hmdb:HMDB02939
cpd:C19285	hmdb:HMDB31642
cpd:C19298	hmdb:HMDB40464
cpd:C19306	hmdb:HMDB29746
cpd:C19309	hmdb:HMDB31209
cpd:C19317	hmdb:HMDB05843
cpd:C19318	hmdb:HMDB38036
cpd:C19326	hmdb:HMDB29300
cpd:C19331	hmdb:HMDB33206
cpd:C19346	hmdb:HMDB32040
cpd:C19355	hmdb:HMDB31327
cpd:C19368	hmdb:HMDB00599
cpd:C19397	hmdb:HMDB59855
cpd:C19415	hmdb:HMDB32565
cpd:C19440	hmdb:HMDB06112
cpd:C19443	hmdb:HMDB33977
cpd:C19477	hmdb:HMDB41939
cpd:C19485	hmdb:HMDB41946
cpd:C19490	hmdb:HMDB60517
cpd:C19524	hmdb:HMDB32523
cpd:C19530	hmdb:HMDB15522
cpd:C19557	hmdb:HMDB42046
cpd:C19569	hmdb:HMDB00992
cpd:C19574	hmdb:HMDB41809
cpd:C19575	hmdb:HMDB32178
cpd:C19579	hmdb:HMDB01119
cpd:C19585	hmdb:HMDB30753
cpd:C19586	hmdb:HMDB06558
cpd:C19587	hmdb:HMDB35914
cpd:C19588	hmdb:HMDB60430
cpd:C19603	hmdb:HMDB41953
cpd:C19605	hmdb:HMDB60383
cpd:C19607	hmdb:HMDB60519
cpd:C19609	hmdb:HMDB02457
cpd:C19610	hmdb:HMDB01333
cpd:C19615	hmdb:HMDB00672
cpd:C19621	hmdb:HMDB34295
cpd:C19632	hmdb:HMDB11742
cpd:C19636	hmdb:HMDB11740
cpd:C19644	hmdb:HMDB00494
cpd:C19652	hmdb:HMDB30123
cpd:C19654	hmdb:HMDB00649
cpd:C19670	hmdb:HMDB02117
cpd:C19691	hmdb:HMDB11627
cpd:C19697	hmdb:HMDB59650
cpd:C19736	hmdb:HMDB34939
cpd:C19746	hmdb:HMDB35662
cpd:C19748	hmdb:HMDB36154
cpd:C19751	hmdb:HMDB35992
cpd:C19757	hmdb:HMDB40215
cpd:C19763	hmdb:HMDB39329
cpd:C19806	hmdb:HMDB31193
cpd:C19807	hmdb:HMDB37692
cpd:C19808	hmdb:HMDB29664
cpd:C19818	hmdb:HMDB36081
cpd:C19827	hmdb:HMDB30995
cpd:C19837	hmdb:HMDB03320
cpd:C19848	hmdb:HMDB12262
cpd:C19848	hmdb:HMDB59628
cpd:C19851	hmdb:HMDB11671
cpd:C19865	hmdb:HMDB34651
cpd:C19868	hmdb:HMDB02353
cpd:C19907	hmdb:HMDB35924
cpd:C19909	hmdb:HMDB00773
cpd:C19910	hmdb:HMDB00230
cpd:C19911	hmdb:HMDB11753
cpd:C19915	hmdb:HMDB59734
cpd:C19918	hmdb:HMDB35128
cpd:C19955	hmdb:HMDB30447
cpd:C19958	hmdb:HMDB35188
cpd:C19962	hmdb:HMDB06221
cpd:C19967	hmdb:HMDB11615
cpd:C19968	hmdb:HMDB11670
cpd:C19969	hmdb:HMDB59593
cpd:C19970	hmdb:HMDB59594
cpd:C19986	hmdb:HMDB34195
cpd:C20011	hmdb:HMDB36615
cpd:C20012	hmdb:HMDB33491
cpd:C20014	hmdb:HMDB32069
cpd:C20018	hmdb:HMDB33513
cpd:C20019	hmdb:HMDB33512
cpd:C20021	hmdb:HMDB38319
cpd:C20046	hmdb:HMDB33341
cpd:C20144	hmdb:HMDB03422
cpd:C20155	hmdb:HMDB02032
cpd:C20155	hmdb:HMDB41820
cpd:C20157	hmdb:HMDB12897
cpd:C20161	hmdb:HMDB36003
cpd:C20173	hmdb:HMDB38207
cpd:C20174	hmdb:HMDB36444
cpd:C20176	hmdb:HMDB59648
cpd:C20178	hmdb:HMDB35198
cpd:C20183	hmdb:HMDB59613
cpd:C20190	hmdb:HMDB01282
cpd:C20195	hmdb:HMDB34929
cpd:C20198	hmdb:HMDB59647
cpd:C20203	hmdb:HMDB34780
cpd:C20205	hmdb:HMDB41330
cpd:C20209	hmdb:HMDB33695
cpd:C20210	hmdb:HMDB36627
cpd:C20212	hmdb:HMDB36706
cpd:C20216	hmdb:HMDB36328
cpd:C20230	hmdb:HMDB36076
cpd:C20238	hmdb:HMDB60310
cpd:C20241	hmdb:HMDB38121
cpd:C20242	hmdb:HMDB34928
cpd:C20243	hmdb:HMDB35417
cpd:C20260	hmdb:HMDB36113
cpd:C20272	hmdb:HMDB37784
cpd:C20273	hmdb:HMDB38206
cpd:C20298	hmdb:HMDB02290
cpd:C20300	hmdb:HMDB12216
cpd:C20326	hmdb:HMDB59610
cpd:C20326	hmdb:HMDB59852
cpd:C20335	hmdb:HMDB31320
cpd:C20340	hmdb:HMDB38242
cpd:C20356	hmdb:HMDB31066
cpd:C20361	hmdb:HMDB01240
cpd:C20362	hmdb:HMDB31735
cpd:C20380	hmdb:HMDB15159
cpd:C20384	hmdb:HMDB04821
cpd:C20387	hmdb:HMDB04818
cpd:C20388	hmdb:HMDB12535
cpd:C20415	hmdb:HMDB12222
cpd:C20425	hmdb:HMDB41011
cpd:C20436	hmdb:HMDB30202
cpd:C20437	hmdb:HMDB30201
cpd:C20441	hmdb:HMDB13742
cpd:C20444	hmdb:HMDB33658
cpd:C20445	hmdb:HMDB30590
cpd:C20448	hmdb:HMDB02432
cpd:C20448	hmdb:HMDB29188
cpd:C20450	hmdb:HMDB04812
cpd:C20460	hmdb:HMDB41161
cpd:C20490	hmdb:HMDB37976
cpd:C20491	hmdb:HMDB38003
cpd:C20493	hmdb:HMDB37980
cpd:C20494	hmdb:HMDB37090
