CHEBIID	KEGGID
chebi:16716	cpd:C01407
chebi:16716	cpd:C01407
chebi:34833	cpd:C14508
chebi:34037	cpd:C14518
chebi:34039	cpd:C14533
chebi:27338	cpd:C19551
chebi:28488	cpd:C07208
chebi:77320	cpd:C19462
chebi:28063	cpd:C07212
chebi:27417	cpd:C06756
chebi:38978	cpd:C14534
chebi:17578	cpd:C01455
chebi:44194	cpd:C18150
chebi:35097	cpd:C14142
chebi:34656	cpd:C14396
chebi:16101	cpd:C07111
chebi:63552	cpd:C17268
chebi:10082	cpd:C07913
chebi:31124	cpd:C13628
chebi:34305	cpd:C14130
chebi:34442	cpd:C14139
chebi:34348	cpd:C14188
chebi:34445	cpd:C14205
chebi:35096	cpd:C14226
chebi:34379	cpd:C14276
chebi:34434	cpd:C14311
chebi:34443	cpd:C14535
chebi:34429	cpd:C14741
chebi:79425	cpd:C14898
chebi:81003	cpd:C17302
chebi:81004	cpd:C17303
chebi:81738	cpd:C18425
chebi:81765	cpd:C18465
chebi:81839	cpd:C18571
chebi:82072	cpd:C18930
chebi:82089	cpd:C18949
chebi:82095	cpd:C18955
chebi:82096	cpd:C18956
chebi:82111	cpd:C18972
chebi:82151	cpd:C19019
chebi:82167	cpd:C19038
chebi:82168	cpd:C19039
chebi:82250	cpd:C19129
chebi:27986	cpd:C06876
chebi:35298	cpd:C14315
chebi:41977	cpd:C01907
chebi:27701	cpd:C06624
chebi:50845	cpd:C06973
chebi:29569	cpd:C12011
chebi:81646	cpd:C18295
chebi:134368	cpd:C18296
chebi:81648	cpd:C18297
chebi:81649	cpd:C18298
chebi:81650	cpd:C18299
chebi:31059	cpd:C12430
chebi:31031	cpd:C12433
chebi:31057	cpd:C12429
chebi:16482	cpd:C00829
chebi:16482	cpd:C00829
chebi:27418	cpd:C02617
chebi:35008	cpd:C14114
chebi:48610	cpd:C14703
chebi:34052	cpd:C14329
chebi:34065	cpd:C14217
chebi:34251	cpd:C14330
chebi:34104	cpd:C14040
chebi:50637	cpd:C19474
chebi:34880	cpd:C13731
chebi:34345	cpd:C14406
chebi:34105	cpd:C14800
chebi:34099	cpd:C14801
chebi:34106	cpd:C14802
chebi:82323	cpd:C19234
chebi:82324	cpd:C19235
chebi:82350	cpd:C19269
chebi:50717	cpd:C14082
chebi:50720	cpd:C14098
chebi:33998	cpd:C14786
chebi:34055	cpd:C14783
chebi:31249	cpd:C13392
chebi:34785	cpd:C14185
chebi:28266	cpd:C07715
chebi:28266	cpd:C07715
chebi:17356	cpd:C02778
chebi:1224	cpd:C10923
chebi:28234	cpd:C07721
chebi:17931	cpd:C03954
chebi:17931	cpd:C03954
chebi:17922	cpd:C06712
chebi:2598	cpd:C09061
chebi:2333	cpd:C10924
chebi:32153	cpd:C12392
chebi:35039	cpd:C13788
chebi:34566	cpd:C14384
chebi:34289	cpd:C14460
chebi:34090	cpd:C14481
chebi:34481	cpd:C14633
chebi:34335	cpd:C14656
chebi:34455	cpd:C14678
chebi:80405	cpd:C16262
chebi:82015	cpd:C18856
chebi:82402	cpd:C19343
chebi:82403	cpd:C19344
chebi:82440	cpd:C19391
chebi:8597	cpd:C07408
chebi:3996	cpd:C06931
chebi:28851	cpd:C11422
chebi:35299	cpd:C14325
chebi:33090	cpd:C19500
chebi:51348	cpd:C14317
chebi:51687	cpd:C14222
chebi:33080	cpd:C19541
chebi:254496	cpd:C19488
chebi:82292	cpd:C19197
chebi:33083	cpd:C19425
chebi:34342	cpd:C14470
chebi:34565	cpd:C14320
chebi:35861	cpd:C19174
chebi:29863	cpd:C19375
chebi:29861	cpd:C19497
chebi:39106	cpd:C14335
chebi:34107	cpd:C14421
chebi:5835	cpd:C07606
chebi:29865	cpd:C07535
chebi:30614	cpd:C14853
chebi:34567	cpd:C14435
chebi:8605	cpd:C10392
chebi:34568	cpd:C14318
chebi:34286	cpd:C14459
chebi:34337	cpd:C14461
chebi:34512	cpd:C14556
chebi:34493	cpd:C14557
chebi:34482	cpd:C14558
chebi:34456	cpd:C14559
chebi:34420	cpd:C14560
chebi:34149	cpd:C14563
chebi:34132	cpd:C14564
chebi:34124	cpd:C14565
chebi:34470	cpd:C14576
chebi:81629	cpd:C18278
chebi:81630	cpd:C18279
chebi:81631	cpd:C18280
chebi:82313	cpd:C19222
chebi:82314	cpd:C19223
chebi:82389	cpd:C19327
chebi:82441	cpd:C19392
chebi:82442	cpd:C19393
chebi:82443	cpd:C19394
chebi:82499	cpd:C19467
chebi:82503	cpd:C19472
chebi:82548	cpd:C19545
chebi:28749	cpd:C03097
chebi:8113	cpd:C01604
chebi:29005	cpd:C11249
chebi:17251	cpd:C01841
chebi:17221	cpd:C06074
chebi:7	cpd:C11382
chebi:3381	cpd:C09839
chebi:28093	cpd:C01411
chebi:28093	cpd:C01411
chebi:15393	cpd:C01765
chebi:15393	cpd:C01765
chebi:15394	cpd:C01766
chebi:15394	cpd:C01766
chebi:36775	cpd:C03037
chebi:15392	cpd:C03037
chebi:34607	cpd:C14515
chebi:36773	cpd:C00809
chebi:36773	cpd:C18369
chebi:15396	cpd:C00808
chebi:15396	cpd:C00808
chebi:15397	cpd:C00809
chebi:15397	cpd:C00809
chebi:20570	cpd:C03448
chebi:15398	cpd:C03448
chebi:15405	cpd:C02344
chebi:28258	cpd:C04166
chebi:49164	cpd:C01760
chebi:18429	cpd:C04223
chebi:4372	cpd:C02533
chebi:4999	cpd:C11387
chebi:4999	cpd:C09859
chebi:36612	cpd:C09859
chebi:165	cpd:C11387
chebi:36492	cpd:C11952
chebi:36496	cpd:C17125
chebi:31	cpd:C11390
chebi:15410	cpd:C00843
chebi:15387	cpd:C02213
chebi:15387	cpd:C02213
chebi:35596	cpd:C09893
chebi:16377	cpd:C02462
chebi:16377	cpd:C02462
chebi:27961	cpd:C09844
chebi:16271	cpd:C03092
chebi:16123	cpd:C00848
chebi:80788	cpd:C16909
chebi:3708	cpd:C10903
chebi:15403	cpd:C01868
chebi:15403	cpd:C01868
chebi:37047	cpd:C11951
chebi:2866	cpd:C09836
chebi:41	cpd:C09885
chebi:15408	cpd:C02485
chebi:6041	cpd:C02289
chebi:17304	cpd:C01951
chebi:17304	cpd:C01951
chebi:15406	cpd:C01123
chebi:28996	cpd:C09884
chebi:15400	cpd:C01767
chebi:15399	cpd:C11383
chebi:23733	cpd:C18018
chebi:154	cpd:C11398
chebi:168	cpd:C11415
chebi:155	cpd:C11412
chebi:166	cpd:C11401
chebi:61	cpd:C02484
chebi:60	cpd:C03039
chebi:104	cpd:C09870
chebi:32320	cpd:C12300
chebi:32327	cpd:C12301
chebi:32346	cpd:C12302
chebi:80758	cpd:C16825
chebi:80856	cpd:C17007
chebi:81151	cpd:C17518
chebi:81226	cpd:C17623
chebi:9457	cpd:C06075
chebi:29060	cpd:C02759
chebi:29060	cpd:C02759
chebi:17187	cpd:C06077
chebi:36740	cpd:C09880
chebi:28261	cpd:C06306
chebi:28261	cpd:C06306
chebi:28660	cpd:C06308
chebi:28660	cpd:C06308
chebi:50025	cpd:C09882
chebi:28359	cpd:C06307
chebi:50027	cpd:C16777
chebi:50029	cpd:C20230
chebi:9577	cpd:C09906
chebi:3830	cpd:C06076
chebi:89	cpd:C06305
chebi:20	cpd:C06304
chebi:32325	cpd:C12287
chebi:32319	cpd:C12286
chebi:10284	cpd:C09690
chebi:88	cpd:C11386
chebi:10360	cpd:C09849
chebi:8343	cpd:C09175
chebi:4517	cpd:C09776
chebi:5298	cpd:C09780
chebi:33	cpd:C09790
chebi:7518	cpd:C09791
chebi:7519	cpd:C09792
chebi:2622	cpd:C09767
chebi:53169	cpd:C17062
chebi:53169	cpd:C17062
chebi:53168	cpd:C17055
chebi:64213	cpd:C16778
chebi:64232	cpd:C11418
chebi:64232	cpd:C11418
chebi:64231	cpd:C11403
chebi:82204	cpd:C19079
chebi:82207	cpd:C19084
chebi:50542	cpd:C09868
chebi:6750	cpd:C18025
chebi:5968	cpd:C06070
chebi:2987	cpd:C09065
chebi:6679	cpd:C09127
chebi:4367	cpd:C09658
chebi:157	cpd:C09837
chebi:3681	cpd:C09843
chebi:4949	cpd:C09858
chebi:8244	cpd:C09887
chebi:9583	cpd:C09909
chebi:5276	cpd:C09929
chebi:5833	cpd:C09941
chebi:6144	cpd:C09948
chebi:8880	cpd:C09966
chebi:2828	cpd:C10302
chebi:5203	cpd:C10574
chebi:2870	cpd:C10766
chebi:19	cpd:C11394
chebi:31852	cpd:C12335
chebi:80000	cpd:C15642
chebi:80050	cpd:C15720
chebi:80540	cpd:C16508
chebi:80721	cpd:C16779
chebi:80797	cpd:C16920
chebi:80812	cpd:C16943
chebi:80820	cpd:C16955
chebi:81356	cpd:C17824
chebi:81357	cpd:C17825
chebi:81532	cpd:C18135
chebi:81698	cpd:C18352
chebi:81795	cpd:C18506
chebi:81804	cpd:C18524
chebi:82254	cpd:C19134
chebi:70184	cpd:C12334
chebi:134358	cpd:C21495
chebi:134359	cpd:C21496
chebi:50250	cpd:C18027
chebi:147399	cpd:C19916
chebi:28768	cpd:C06575
chebi:28768	cpd:C06575
chebi:64280	cpd:C09873
chebi:15385	cpd:C06394
chebi:27723	cpd:C09625
chebi:63203	cpd:C19738
chebi:8	cpd:C09938
chebi:41595	cpd:C16141
chebi:49044	cpd:C16142
chebi:5337	cpd:C09672
chebi:520527	cpd:C09402
chebi:8856	cpd:C09540
chebi:80816	cpd:C16949
chebi:80824	cpd:C16959
chebi:80825	cpd:C16960
chebi:80830	cpd:C16966
chebi:81126	cpd:C17488
chebi:81129	cpd:C17491
chebi:81131	cpd:C17493
chebi:81212	cpd:C17606
chebi:81213	cpd:C17607
chebi:81214	cpd:C17608
chebi:81216	cpd:C17610
chebi:2853	cpd:C09345
chebi:3900	cpd:C09382
chebi:6390	cpd:C09492
chebi:9776	cpd:C09564
chebi:8041	cpd:C09527
chebi:2810	cpd:C09297
chebi:2851	cpd:C09304
chebi:3574	cpd:C09355
chebi:3575	cpd:C09356
chebi:3679	cpd:C09361
chebi:3768	cpd:C09362
chebi:4443	cpd:C09395
chebi:4833	cpd:C09412
chebi:4834	cpd:C09413
chebi:4923	cpd:C09427
chebi:4924	cpd:C09428
chebi:4925	cpd:C09429
chebi:4926	cpd:C09431
chebi:4927	cpd:C09432
chebi:4931	cpd:C09436
chebi:4933	cpd:C09437
chebi:4934	cpd:C09439
chebi:4937	cpd:C09442
chebi:5379	cpd:C09466
chebi:5527	cpd:C09467
chebi:5740	cpd:C09475
chebi:6380	cpd:C09491
chebi:6725	cpd:C09500
chebi:6726	cpd:C09501
chebi:6962	cpd:C09512
chebi:6963	cpd:C09513
chebi:7603	cpd:C09518
chebi:7776	cpd:C09520
chebi:7806	cpd:C09522
chebi:8599	cpd:C09533
chebi:9013	cpd:C09542
chebi:9060	cpd:C09548
chebi:9394	cpd:C09556
chebi:9906	cpd:C09572
chebi:9981	cpd:C09586
chebi:28283	cpd:C09627
chebi:709	cpd:C09685
chebi:62513	cpd:C17124
chebi:5981	cpd:C09484
chebi:4790	cpd:C09404
chebi:4977	cpd:C09450
chebi:5536	cpd:C09470
chebi:6077	cpd:C09488
chebi:4001	cpd:C09651
chebi:4915	cpd:C10562
chebi:80813	cpd:C16945
chebi:80836	cpd:C16974
chebi:80919	cpd:C17090
chebi:81209	cpd:C17603
chebi:81210	cpd:C17604
chebi:81211	cpd:C17605
chebi:67796	cpd:C17676
chebi:138837	cpd:C17860
chebi:49292	cpd:C16829
chebi:5768	cpd:C09684
chebi:63892	cpd:C20262
chebi:5550	cpd:C09675
chebi:5552	cpd:C09676
chebi:244418	cpd:C09387
chebi:81598	cpd:C18245
chebi:5719	cpd:C09682
chebi:49238	cpd:C16814
chebi:49263	cpd:C16775
chebi:15861	cpd:C01860
chebi:15861	cpd:C01860
chebi:46971	cpd:C12142
chebi:27774	cpd:C09700
chebi:10280	cpd:C09665
chebi:10418	cpd:C09666
chebi:10443	cpd:C09723
chebi:6530	cpd:C09699
chebi:51458	cpd:C16269
chebi:51479	cpd:C17955
chebi:51480	cpd:C17953
chebi:51460	cpd:C17954
chebi:52026	cpd:C16028
chebi:52026	cpd:C16028
chebi:61678	cpd:C19737
chebi:61699	cpd:C19734
chebi:9578	cpd:C09740
chebi:10359	cpd:C09637
chebi:10225	cpd:C09649
chebi:10357	cpd:C09629
chebi:10363	cpd:C09648
chebi:64361	cpd:C16776
chebi:10221	cpd:C09639
chebi:32303	cpd:C13454
chebi:2425	cpd:C09287
chebi:2540	cpd:C09289
chebi:2620	cpd:C09291
chebi:223316	cpd:C09538
chebi:7939	cpd:C07609
chebi:9023	cpd:C09544
chebi:3103	cpd:C07605
chebi:2848	cpd:C09301
chebi:9205	cpd:C09186
chebi:81466	cpd:C18037
chebi:3856	cpd:C09378
chebi:69335	cpd:C09300
chebi:16363	cpd:C02206
chebi:16850	cpd:C02771
chebi:28356	cpd:C09545
chebi:2629	cpd:C09292
chebi:2723	cpd:C09293
chebi:2809	cpd:C09296
chebi:2811	cpd:C09298
chebi:2829	cpd:C09299
chebi:2849	cpd:C09302
chebi:2850	cpd:C09303
chebi:2933	cpd:C09346
chebi:3356	cpd:C09354
chebi:3627	cpd:C09359
chebi:3850	cpd:C09363
chebi:3851	cpd:C09373
chebi:3854	cpd:C09374
chebi:3888	cpd:C09381
chebi:4038	cpd:C09385
chebi:4314	cpd:C09386
chebi:2313	cpd:C09392
chebi:4441	cpd:C09394
chebi:4815	cpd:C09406
chebi:4817	cpd:C09408
chebi:4818	cpd:C09409
chebi:4920	cpd:C09416
chebi:4921	cpd:C09417
chebi:4922	cpd:C09425
chebi:4929	cpd:C09434
chebi:4930	cpd:C09435
chebi:4938	cpd:C09443
chebi:708	cpd:C09447
chebi:4939	cpd:C09448
chebi:4942	cpd:C09449
chebi:4982	cpd:C09451
chebi:4983	cpd:C09452
chebi:5095	cpd:C09453
chebi:5240	cpd:C09455
chebi:5281	cpd:C09456
chebi:5529	cpd:C09468
chebi:5532	cpd:C09469
chebi:5547	cpd:C09472
chebi:2294	cpd:C09476
chebi:5824	cpd:C09481
chebi:5824	cpd:C09480
chebi:6029	cpd:C09486
chebi:6064	cpd:C09487
chebi:6360	cpd:C09490
chebi:6459	cpd:C09494
chebi:6478	cpd:C09496
chebi:6699	cpd:C09499
chebi:6915	cpd:C09504
chebi:6922	cpd:C09507
chebi:6927	cpd:C09509
chebi:7022	cpd:C09514
chebi:7023	cpd:C09515
chebi:7024	cpd:C09516
chebi:7938	cpd:C09523
chebi:7943	cpd:C09525
chebi:8267	cpd:C09530
chebi:8268	cpd:C09531
chebi:8284	cpd:C09532
chebi:8606	cpd:C09534
chebi:8770	cpd:C09539
chebi:9042	cpd:C09547
chebi:9227	cpd:C09551
chebi:9441	cpd:C09557
chebi:9498	cpd:C09559
chebi:9631	cpd:C09562
chebi:9724	cpd:C09563
chebi:9961	cpd:C09578
chebi:9962	cpd:C09579
chebi:9999	cpd:C09587
chebi:10058	cpd:C09601
chebi:10061	cpd:C09602
chebi:10071	cpd:C09603
chebi:10076	cpd:C09605
chebi:81375	cpd:C17912
chebi:81376	cpd:C17913
chebi:2366	cpd:C09286
chebi:4793	cpd:C09405
chebi:230243	cpd:C09746
chebi:7599	cpd:C06080
chebi:4478	cpd:C09662
chebi:8891	cpd:C09716
chebi:9381	cpd:C09738
chebi:82577	cpd:C19583
chebi:69621	cpd:C09742
chebi:138853	cpd:C20017
chebi:138861	cpd:C19952
chebi:9192	cpd:C09737
chebi:5649	cpd:C09679
chebi:5860	cpd:C08768
chebi:9632	cpd:C08785
chebi:2671	cpd:C09056
chebi:6991	cpd:C09137
chebi:10123	cpd:C09205
chebi:2852	cpd:C09344
chebi:2984	cpd:C09350
chebi:3208	cpd:C09351
chebi:3302	cpd:C09353
chebi:10226	cpd:C09383
chebi:4409	cpd:C09388
chebi:4770	cpd:C09401
chebi:4835	cpd:C09414
chebi:5177	cpd:C09454
chebi:5942	cpd:C09483
chebi:6019	cpd:C09485
chebi:6560	cpd:C09498
chebi:7600	cpd:C09517
chebi:7783	cpd:C09521
chebi:9960	cpd:C09577
chebi:10024	cpd:C09600
chebi:10109	cpd:C09607
chebi:125	cpd:C09621
chebi:3355	cpd:C09626
chebi:3431	cpd:C09628
chebi:3531	cpd:C09632
chebi:3573	cpd:C09633
chebi:10220	cpd:C09635
chebi:3935	cpd:C09645
chebi:4343	cpd:C09653
chebi:4365	cpd:C09657
chebi:5654	cpd:C09680
chebi:5678	cpd:C09681
chebi:5727	cpd:C09683
chebi:5805	cpd:C09686
chebi:5866	cpd:C09687
chebi:5867	cpd:C09688
chebi:5993	cpd:C09691
chebi:6095	cpd:C09693
chebi:6348	cpd:C09695
chebi:6350	cpd:C09696
chebi:6381	cpd:C09697
chebi:6401	cpd:C09698
chebi:8115	cpd:C09708
chebi:8216	cpd:C09710
chebi:8827	cpd:C09714
chebi:9054	cpd:C09721
chebi:9136	cpd:C09725
chebi:10332	cpd:C09729
chebi:10444	cpd:C09730
chebi:9164	cpd:C09733
chebi:9477	cpd:C09739
chebi:10339	cpd:C09744
chebi:10448	cpd:C09745
chebi:10341	cpd:C09749
chebi:2741	cpd:C09851
chebi:5068	cpd:C09865
chebi:5945	cpd:C09867
chebi:6592	cpd:C09878
chebi:10322	cpd:C09889
chebi:9043	cpd:C09895
chebi:3457	cpd:C09934
chebi:3471	cpd:C09935
chebi:5676	cpd:C09936
chebi:3519	cpd:C09937
chebi:10039	cpd:C09992
chebi:6689	cpd:C10371
chebi:2921	cpd:C10641
chebi:9698	cpd:C10723
chebi:9781	cpd:C10838
chebi:1442	cpd:C11047
chebi:62	cpd:C11350
chebi:79585	cpd:C15065
chebi:80538	cpd:C16506
chebi:80748	cpd:C16813
chebi:80749	cpd:C16815
chebi:80783	cpd:C16893
chebi:80796	cpd:C16919
chebi:80811	cpd:C16942
chebi:80833	cpd:C16970
chebi:80901	cpd:C17065
chebi:81080	cpd:C17427
chebi:81106	cpd:C17462
chebi:81127	cpd:C17489
chebi:81128	cpd:C17490
chebi:81130	cpd:C17492
chebi:81132	cpd:C17494
chebi:81137	cpd:C17501
chebi:81138	cpd:C17502
chebi:81140	cpd:C17504
chebi:81141	cpd:C17505
chebi:81142	cpd:C17506
chebi:81215	cpd:C17609
chebi:81218	cpd:C17612
chebi:81237	cpd:C17641
chebi:81238	cpd:C17642
chebi:81239	cpd:C17643
chebi:81241	cpd:C17645
chebi:81247	cpd:C17652
chebi:81248	cpd:C17653
chebi:81250	cpd:C17655
chebi:81251	cpd:C17656
chebi:81254	cpd:C17659
chebi:81377	cpd:C17914
chebi:82259	cpd:C19139
chebi:82329	cpd:C19243
chebi:134189	cpd:C17114
chebi:10224	cpd:C09647
chebi:80940	cpd:C17120
chebi:4402	cpd:C08680
chebi:9234	cpd:C08708
chebi:9235	cpd:C08709
chebi:9237	cpd:C08710
chebi:9238	cpd:C08711
chebi:9511	cpd:C08714
chebi:9938	cpd:C06092
chebi:3934	cpd:C08672
chebi:5278	cpd:C08685
chebi:6475	cpd:C08695
chebi:7469	cpd:C08700
chebi:7807	cpd:C08703
chebi:9196	cpd:C08707
chebi:4661	cpd:C09087
chebi:6003	cpd:C09115
chebi:29611	cpd:C11872
chebi:29609	cpd:C11873
chebi:29502	cpd:C11876
chebi:81408	cpd:C17956
chebi:15415	cpd:C06090
chebi:15417	cpd:C11874
chebi:15419	cpd:C11875
chebi:49191	cpd:C18015
chebi:49195	cpd:C18016
chebi:52483	cpd:C11886
chebi:52482	cpd:C11883
chebi:29509	cpd:C11887
chebi:8277	cpd:C09171
chebi:29510	cpd:C11882
chebi:34851	cpd:C13715
chebi:30232	cpd:C11878
chebi:29616	cpd:C11879
chebi:29651	cpd:C11880
chebi:9053	cpd:C09183
chebi:30037	cpd:C11894
chebi:15208	cpd:C15537
chebi:11302	cpd:C15538
chebi:30038	cpd:C11895
chebi:3536	cpd:C10579
chebi:17695	cpd:C01414
chebi:50060	cpd:C18226
chebi:50063	cpd:C18228
chebi:50061	cpd:C11877
chebi:8210	cpd:C06086
chebi:50067	cpd:C18225
chebi:50068	cpd:C18224
chebi:50069	cpd:C18223
chebi:52280	cpd:C18211
chebi:52485	cpd:C18222
chebi:52484	cpd:C18221
chebi:52463	cpd:C18229
chebi:525464	cpd:C09072
chebi:29550	cpd:C11893
chebi:3187	cpd:C08665
chebi:2429	cpd:C08655
chebi:2430	cpd:C06091
chebi:5690	cpd:C08687
chebi:81574	cpd:C18195
chebi:81575	cpd:C18196
chebi:5355	cpd:C07601
chebi:5356	cpd:C07602
chebi:5357	cpd:C07603
chebi:5358	cpd:C07604
chebi:80750	cpd:C16816
chebi:138866	cpd:C16865
chebi:29519	cpd:C11890
chebi:2766	cpd:C06088
chebi:5922	cpd:C09112
chebi:79660	cpd:C15142
chebi:79642	cpd:C15124
chebi:79583	cpd:C15063
chebi:66964	cpd:C06972
chebi:8046	cpd:C08967
chebi:8997	cpd:C08976
chebi:80117	cpd:C15834
chebi:78258	cpd:C09148
chebi:5920	cpd:C09110
chebi:7623	cpd:C08608
chebi:2759	cpd:C08659
chebi:3097	cpd:C08664
chebi:3340	cpd:C08666
chebi:3412	cpd:C08667
chebi:3450	cpd:C08668
chebi:3852	cpd:C08671
chebi:754	cpd:C08673
chebi:4377	cpd:C08674
chebi:4380	cpd:C08675
chebi:4381	cpd:C08676
chebi:4384	cpd:C08677
chebi:4385	cpd:C08678
chebi:4848	cpd:C08682
chebi:5061	cpd:C08684
chebi:5831	cpd:C08688
chebi:5890	cpd:C08691
chebi:6089	cpd:C08692
chebi:6378	cpd:C08694
chebi:6587	cpd:C08696
chebi:6590	cpd:C08697
chebi:6773	cpd:C08698
chebi:7657	cpd:C08702
chebi:8601	cpd:C08704
chebi:9114	cpd:C08706
chebi:9392	cpd:C08713
chebi:9696	cpd:C08715
chebi:2451	cpd:C09057
chebi:2872	cpd:C09063
chebi:3321	cpd:C09067
chebi:3429	cpd:C09069
chebi:3445	cpd:C09071
chebi:3985	cpd:C09079
chebi:5512	cpd:C09095
chebi:5514	cpd:C09096
chebi:5513	cpd:C09101
chebi:5515	cpd:C09102
chebi:6085	cpd:C09119
chebi:1182	cpd:C09124
chebi:6386	cpd:C09125
chebi:6918	cpd:C09134
chebi:6989	cpd:C09135
chebi:781	cpd:C09150
chebi:39	cpd:C09159
chebi:8211	cpd:C09161
chebi:8810	cpd:C09178
chebi:8833	cpd:C09180
chebi:8904	cpd:C09182
chebi:9244	cpd:C09188
chebi:9377	cpd:C09192
chebi:9419	cpd:C09194
chebi:9420	cpd:C09196
chebi:9456	cpd:C09198
chebi:29659	cpd:C11881
chebi:29654	cpd:C11884
chebi:29652	cpd:C11885
chebi:29615	cpd:C11888
chebi:29653	cpd:C11889
chebi:29518	cpd:C11891
chebi:29517	cpd:C11892
chebi:29660	cpd:C12077
chebi:79531	cpd:C15008
chebi:80196	cpd:C15943
chebi:80700	cpd:C16746
chebi:80771	cpd:C16858
chebi:80782	cpd:C16891
chebi:81090	cpd:C17439
chebi:81091	cpd:C17440
chebi:81383	cpd:C17920
chebi:81594	cpd:C18219
chebi:81595	cpd:C18220
chebi:140105	cpd:C19991
chebi:138847	cpd:C17648
chebi:144414	cpd:C19900
chebi:2944	cpd:C08581
chebi:4313	cpd:C08621
chebi:4652	cpd:C08622
chebi:9493	cpd:C06083
chebi:4648	cpd:C06310
chebi:51963	cpd:C06084
chebi:37777	cpd:C17538
chebi:67823	cpd:C16990
chebi:27408	cpd:C08926
chebi:9209	cpd:C08980
chebi:62440	cpd:C17419
chebi:62444	cpd:C17420
chebi:15440	cpd:C00751
chebi:15440	cpd:C00751
chebi:15441	cpd:C01054
chebi:15441	cpd:C01054
chebi:36615	cpd:C06085
chebi:18092	cpd:C06733
chebi:16226	cpd:C16717
chebi:16226	cpd:C03514
chebi:16063	cpd:C06740
chebi:7609	cpd:C08773
chebi:5627	cpd:C08766
chebi:748	cpd:C08767
chebi:7713	cpd:C08775
chebi:9681	cpd:C08786
chebi:10105	cpd:C08788
chebi:80679	cpd:C16718
chebi:9018	cpd:C08781
chebi:10274	cpd:C08623
chebi:4940	cpd:C08624
chebi:5016	cpd:C08625
chebi:9025	cpd:C08634
chebi:9250	cpd:C08712
chebi:2521	cpd:C08746
chebi:2522	cpd:C08747
chebi:3188	cpd:C08749
chebi:3189	cpd:C08750
chebi:3190	cpd:C08751
chebi:3197	cpd:C08754
chebi:3460	cpd:C08755
chebi:3577	cpd:C08756
chebi:3578	cpd:C08757
chebi:3579	cpd:C08758
chebi:5370	cpd:C08760
chebi:5371	cpd:C08763
chebi:5372	cpd:C08764
chebi:5988	cpd:C08770
chebi:7512	cpd:C08771
chebi:8203	cpd:C08776
chebi:8692	cpd:C08778
chebi:9115	cpd:C08782
chebi:9208	cpd:C08784
chebi:9876	cpd:C08787
chebi:3862	cpd:C08890
chebi:3863	cpd:C08891
chebi:3865	cpd:C08893
chebi:4389	cpd:C08894
chebi:5363	cpd:C08899
chebi:5364	cpd:C08900
chebi:5528	cpd:C08901
chebi:5633	cpd:C08902
chebi:7932	cpd:C08906
chebi:8913	cpd:C08909
chebi:9039	cpd:C08912
chebi:9595	cpd:C08914
chebi:9596	cpd:C08915
chebi:9612	cpd:C08916
chebi:10086	cpd:C08918
chebi:10087	cpd:C08919
chebi:2936	cpd:C08927
chebi:3700	cpd:C08935
chebi:3825	cpd:C08936
chebi:3826	cpd:C08937
chebi:3987	cpd:C08938
chebi:4446	cpd:C08940
chebi:4747	cpd:C08942
chebi:5069	cpd:C08943
chebi:10419	cpd:C08955
chebi:7036	cpd:C08960
chebi:8036	cpd:C08965
chebi:8194	cpd:C08968
chebi:8484	cpd:C08971
chebi:9771	cpd:C08987
chebi:34734	cpd:C14495
chebi:79880	cpd:C15379
chebi:80168	cpd:C15910
chebi:80169	cpd:C15911
chebi:80172	cpd:C15914
chebi:80352	cpd:C16146
chebi:80353	cpd:C16147
chebi:80417	cpd:C16280
chebi:80461	cpd:C16340
chebi:80752	cpd:C16819
chebi:80784	cpd:C16894
chebi:80785	cpd:C16895
chebi:80794	cpd:C16916
chebi:80823	cpd:C16958
chebi:80835	cpd:C16973
chebi:80854	cpd:C17003
chebi:80860	cpd:C17012
chebi:80861	cpd:C17013
chebi:80871	cpd:C17029
chebi:80872	cpd:C17030
chebi:80873	cpd:C17031
chebi:80874	cpd:C17032
chebi:80875	cpd:C17033
chebi:80876	cpd:C17034
chebi:80877	cpd:C17035
chebi:80878	cpd:C17036
chebi:80885	cpd:C17044
chebi:80889	cpd:C17049
chebi:80890	cpd:C17050
chebi:80891	cpd:C17051
chebi:80892	cpd:C17052
chebi:80893	cpd:C17053
chebi:80894	cpd:C17054
chebi:80903	cpd:C17067
chebi:80906	cpd:C17070
chebi:80909	cpd:C17074
chebi:80941	cpd:C17123
chebi:81075	cpd:C17421
chebi:81076	cpd:C17422
chebi:81077	cpd:C17423
chebi:81103	cpd:C17459
chebi:81104	cpd:C17460
chebi:81105	cpd:C17461
chebi:81166	cpd:C17534
chebi:81173	cpd:C17546
chebi:81174	cpd:C17547
chebi:81175	cpd:C17548
chebi:81306	cpd:C17734
chebi:81322	cpd:C17764
chebi:81371	cpd:C17901
chebi:81384	cpd:C17921
chebi:81385	cpd:C17922
chebi:67888	cpd:C17075
chebi:5171	cpd:C08626
chebi:2364	cpd:C08920
chebi:3198	cpd:C08789
chebi:3425	cpd:C08790
chebi:3426	cpd:C08791
chebi:3427	cpd:C08792
chebi:3940	cpd:C08793
chebi:3942	cpd:C08795
chebi:3945	cpd:C08798
chebi:3946	cpd:C08799
chebi:3949	cpd:C08802
chebi:3950	cpd:C08803
chebi:3951	cpd:C08804
chebi:3952	cpd:C08805
chebi:712	cpd:C08807
chebi:9229	cpd:C08809
